ETC,13.7263769224718,97925346.8985192,1385865046.73664
ETH,380.281959591207,888566484.480486,37503095784.2419
ETP,0.590714636377795,448636.674009661,22496309.5472492
EVX,0.954629015192471,1988619.15234449,15751378.7506758
FUEL,0.0535785093844448,1128573.17112172,26021195.6694449
FUN,0.0294677,836911,139189890.891495
GAS,15.1821568904918,3810677.5613005,152186684.595977
GLM,0.197247,5472300,164555676.714
GNO,62.4850169447499,1916439.62031697,69020324.8670013
GTC,0.0445711152214887,4300812.59890121,25281642.3278319
GTO,0.160528213762244,1328292.01623178,44762110.7594203
GVT,17.6242,10286200,65681533.7002
HT,1.66682702010088,109959146.571735,0
ICX,2.06381919227073,34114525.8581713,798785756.234998
IDEX,0.0733605,27881.6,7475986.62096
IOST,0.0300328257789942,158598508.063346,252275736.543551
KIN,0.000153064,426083,115731317.07323
KMD,2.56007,3635910,266346487.83264
LEND,0.0397751948702726,963932.604932352,43201147.1161112
LINK,0.289266365374666,9298774.34577826,101243227.881133
LSK,8.35385617194081,39991570.5952922,864724644.101047
LUN,7.82907642107913,5629347.01709703,17990066.7414059
LYM,0.0179346654528331,91496.1429359197,9713111.24710695
MANA,0.0682054624237007,4791995.0861567,71625387.2316679
MCO,5.04761765706052,8399370.52611054,66656526.9702543
MDA,0.670319447892314,1571183.18282124,13157625.3669001
MDT,0.0491056071900896,264746.360323041,9803458.24932285
MKR,501.480817465973,35389.3258369144,310029482.820354
MLN,42.7619,263727,25631482.86
MTH,0.0767908866107919,646268.70126022,16672431.0003541
MTL,3.58029,20475100,79992500.43456
NAS,4.43584873958571,7521498.67476748,157472630.255293
NAV,0.807968841123671,625989.474147595,50629669.8864797
NEBL,7.08421681143893,8686723.26502064,91882894.2027919
NEO,47.8093554264277,87106679.1426231,3107608102.7178
NMR,11.0438990387862,145942.157921143,14956520.5463484
NPXS,0.000825126839153146,311050.384111735,34687444.9064596
NULS,1.86960102931594,4544875.38561345,74784041.1726375
NXS,1.4097687014592,415368.601433898,79703887.2481684
OAX,0.436065448480484,854427.183266772,10905669.8174105
OMNI,22.1401,1334570,12416743.7226
OST,0.131688090950984,1948116.26759552,37994088.7218557
PIVX,3.84386621593914,4089761.26929953,214913592.943602
PLU,6.45648166658436,225.729473728823,5488009.4165967
POA,0.323961726523011,1673694.26131424,66044203.0676583
POE,0.0263306894385252,2154593.83504618,59426263.873168
POLIS,4.22075653468239,63132.8910293644,6600191.14808345
POWR,0.329128885311443,21662661.8270748,119780845.174218
PPT,11.7686,1456930,435485592.1522
QLC,0.124338113976337,34901738.7782873,29841147.3543209
QSP,0.10252213195938,4063698.75316042,63288364.8996575
QTUM,13.6674,94986500,1209556262.2032
RCN,0.0846170619867933,6094702.08848516,41380539.05927
RDN,1.20987654817767,5145251.63395587,60698219.1134263
REN,0.03096950842385,586141.833982817,14228701.4058853
REP,23.9819,5083410,263800900
REQ,0.147314406565728,3175478.54733264,97663767.2793856
RLC,0.828322711436131,679241.2233665,66324456.3646011
RVN,0.038134593692445,244364.275871356,29581391.5458939
SALT,1.99537219278611,6500936.06486974,112127088.986752
SNGLS,0.0538059,1779710,32283540
SNM,0.0993045120804361,1942288.14054483,35709902.5441248
SNT,0.0959614954394786,37724164.0896794,333032814.194946
SNX,0.334448631630888,166126.997534991,33444863.1630888
STEEM,1.91950966447667,14809261.8983209,491010105.732284
STMX,0.0309364440163685,63557704.096936,126494573.070309
STORJ,0.852871413458942,21041190.9000482,113794788.806366
STRAX,3.59462226242792,8973787.98346767,355163093.963151
SYS,0.265983372117532,1418204.77303404,141522175.235417
TCT,0.0163307509579538,154494.82403347,7853321.21866398
THETA,0.109360512295096,7089439.57721659,64313138.2039319
TNB,0.0268276200187574,2786585.161452,60673860.0418289
TOMO,0.354356441926349,76047.3756809645,35435644.1926349
TRAC,0.114261,249979,29080293.569166
TRX,0.0302796182009771,135149862.830445,1990830165.54736
TUSD,1.01439116746762,2738607.35263857,9711897.69231924
USDT,1.00017,1766920000,2287529627.93838
UTK,0.120986998198319,1887689.51184481,34706460.2432058
VEE,0.0304934433717196,750094.141615547,46698693.547544
VGX,1.93849866478198,19307.04088231,147487437.494164
VIA,1.27729132021882,1089167.26830315,29390862.8520877
VIB,0.123087103580364,5949258.86975629,20521057.2914975
VIBE,0.156079767244393,682408.261897157,31202516.0734773
WABI,0.62824634047823,4996417.56490284,28426911.1460882
WAN,3.05235980074058,6604331.26196581,0
WAXP,0.147266383838108,2704895.54099248,91150290.883186
WINGS,0.361837246776899,1568762.28383464,32459816.2256652
WPR,0.0836613596384027,5040417.54602212,33680425.719306
WTC,9.35268411510682,3392346.28534211,232864793.875702
XEM,0.228181012611397,35996024.501727,2053629113.27439
XLM,0.204767772445302,57047635.7918413,3798631704.12935
XMR,170.785466847582,38556165.376317,2715357418.06708
XNO,5.16689768074649,9755450.18373832,688480275.397538
XRA,0.00151509,78.9816,185521.50085458
XVG,0.0573502397558793,175322270.323665,848737349.786677
ZEC,182.937,38073900,664231624.347
ZEN,20.9779822731014,1830607.40478363,74764479.9222197
ZIL,0.0420494785020111,13151850.0520779,300382644.073202
ZRX,0.524938216460353,4650774.95368258,273971223.193241
